cluster405	14.668763173	0.008664361	82	-5.95703100004175
cluster1592	18.209083095	0.007934241	78	-6.50019699980476
cluster1382	10.1834286	0.01834852	86	1.98420400000623
cluster807	14.91805794	0.017346579	85	-1.46047900000576
cluster2993	4.862502624	0.001650544	0	0.991327999887289
cluster5437	17.584129638	0.014330994	76	-0.526939999994283
cluster2789	7.930563144	0.008870876	27	-3.34075399998983
cluster1114	11.07495532	0.01480609	81	-4.04184400000668
cluster4436	51.18171163	0.035666698	89	-6.33516299997973
cluster1267	34.790224854	0.018176711	78	-2.57285499999307
cluster3012	28.093643864	0.014601686	93	-8.64397300005476
cluster3210	13.151732424	0.004183121	61	-0.0339649999987159
cluster1820	28.225518576	0.006979604	81	-4.97505200008527
cluster4442	8.6801052	0.008902672	82	-1.47747499998968
cluster4016	23.37990772	0.02380846	82	-3.03737000001274
cluster1552	12.347191467	0.010917057	62	0.308862999964731
cluster3553	36.667519398	0.030480066	93	-3.64029199991819
cluster1281	29.020533954	0.031104538	71	-1.77124200001163
cluster2257	2.637047952	0.003724644	28	0.00199699999484437
cluster481	13.200076178	0.008672849	62	-0.271727999996074
cluster3025	14.189783373	0.007310553	78	-2.355170000008
cluster2099	31.732483806	0.014159966	84	-3.1308480001444
cluster3886	3.783070656	0.002318058	0	-0.368764999890118
cluster2576	26.621131431	0.013107401	88	-4.57183000015721
cluster2181	7.815360384	0.008349744	66	-3.00733800001854
cluster1686	48.785046552	0.012518616	93	-5.60555499900511
cluster5082	23.086452532	0.012418748	91	-5.27448699999331
cluster2762	9.323199452	0.008483348	81	-1.79035399996974
cluster2471	9.394596576	0.013795296	79	-0.907846999991307
cluster2599	12.80709	0.00569204	80	-2.60429300016767
cluster3983	0.001244	1.00E-06	0	-1.23641099993802
cluster3509	33.944286903	0.011440609	93	-6.52393700011817
cluster3051	14.418611928	0.012045624	78	-3.04179600001407
cluster3147	61.817176848	0.023178544	97	-11.2880960000948
cluster998	40.065847965	0.019496763	86	-1.03094900004726
cluster1250	7.0370454	0.0044286	70	-1.11652200004755
cluster1767	5.146868148	0.002798732	56	0.0715019998788193
cluster4410	25.2787106	0.01767742	93	-7.48147399995651
cluster3711	7.232426156	0.003346796	70	-0.247136000083628
cluster411	10.881707976	0.010859988	80	-0.649192000042603
cluster4203	3.852068446	0.001832573	71	-1.23977500008004
cluster3830	10.843264754	0.007897498	77	-1.74830500004828
cluster3054	4.989527806	0.002131366	67	-1.47317000011026
cluster4944	34.285365252	0.018373722	75	-3.18429000002652
cluster2526	30.096522972	0.015773859	82	0.118297999828428
cluster4857	8.370517728	0.007527444	59	0.491071000012198
cluster1551	15.218154315	0.011148831	86	-3.55538500000603
cluster4281	3.115628691	0.001199703	0	3.29170300013357
cluster1220	23.554629065	0.009255257	85	0.549487000142108
cluster3267	8.438513985	0.005682501	63	-0.788219999923967
cluster1019	8.46815697	0.007237741	83	-2.82405999994444
cluster3170	9.166010555	0.003811231	61	0.513473999970302
cluster3717	39.09422517	0.01750749	94	-8.9849090001826
cluster1224	15.822660952	0.011651444	75	-1.68454300004305
cluster773	9.807584396	0.005708722	64	1.85741499999313
cluster3916	23.386159044	0.016195401	90	-4.37771900000553
cluster2911	0.001422	1.00E-06	0	-0.886989000063295
cluster4441	14.82755181	0.005012695	78	-5.70199999997203
cluster820	36.552197448	0.036047532	87	-1.84060000002773
cluster4415	11.895839484	0.010064162	35	-0.376709999995001
cluster4319	17.189636718	0.015118414	83	-2.18186600003719
cluster4466	10.401927714	0.004698251	69	-2.15758400004597
cluster3869	20.071956573	0.013042207	81	-2.64340599989373
cluster2784	51.846687236	0.018121876	90	-8.19612599966786
cluster923	0.001501	1.00E-06	0	-0.0367340000193508
cluster1491	17.597337905	0.019929035	84	-2.06737499999872
cluster2430	12.437333542	0.009185623	74	-2.41902400001163
cluster2063	13.001408886	0.014995858	81	-4.18159399999968
cluster709	13.3226787	0.007723292	80	-3.11292000007052
cluster2796	74.661850944	0.015451542	83	-0.689793999346875
cluster2557	16.889705118	0.009477949	87	-7.40445000015279
cluster3220	15.842762634	0.016729422	85	-2.78851199999554
cluster1782	13.735196222	0.006898642	63	0.406288999951357
cluster3304	33.692070321	0.015156127	93	-8.35534099989854
cluster3341	14.874027756	0.008009708	83	-4.79402800000025
cluster2589	21.4514573	0.00906655	84	-2.15014299991344
cluster4878	8.657316906	0.005614343	84	-1.23925500000405
cluster4820	27.110853	0.0222585	94	-3.90515200001573
cluster3749	37.78864197	0.024942998	94	-5.33868299995265
cluster3008	19.511139978	0.018166797	80	-4.7458730000244
cluster1739	26.393136903	0.019949461	89	-3.55393599997478
cluster2758	6.66452232	0.009256281	84	-3.58580600001096
cluster181	4.489870446	0.004149603	68	-0.690668000015648
cluster2216	0.002202	1.00E-06	0	1.23403499996493
cluster588	23.189637984	0.014209337	89	-4.93509799996536
cluster4214	7.821454696	0.003104984	46	1.04286000007232
cluster3725	8.735896224	0.008272629	78	-2.81654100002561
cluster4374	3.002904354	0.003820489	68	0.615067000019735
cluster2782	29.118595419	0.014566581	90	-3.56394999972872
cluster4547	29.437785234	0.033720258	76	-0.297445999995034
cluster3006	6.808462623	0.006084417	81	-3.97100100002444
cluster3884	21.929130708	0.027173644	88	-1.59723199997461
cluster1108	17.876923029	0.012337421	84	-3.6316729999744
cluster4279	17.75548782	0.017407341	87	-1.86244200000237
cluster3893	8.81828766	0.00538357	71	0.239850000138176
cluster5371	0.001173	1.00E-06	0	-0.428128000016841
cluster4732	13.458698352	0.008068764	74	-1.60955300002206
cluster4238	4.186519608	0.001617666	61	0.592829000110214
cluster649	12.75923136	0.00555232	79	-1.13726600001246
cluster1496	8.474713047	0.004737123	0	-1.02090199998383
cluster2811	54.925793636	0.015355268	88	-10.3634259996725
cluster2423	23.070209976	0.025805604	88	-4.28122199997688
cluster3435	38.809946934	0.024090594	95	-6.58941000006052
cluster1638	0.003628	1.00E-06	0	-2.06383500032825
cluster2657	5.959320444	0.008599308	74	-0.856053999984397
cluster2973	14.766333417	0.023108503	87	-3.58125099998824
cluster3849	10.39370724	0.016497948	83	-2.88752900003237
cluster4322	22.36663698	0.010297715	82	-4.25328999999329
cluster4751	24.852282528	0.016307272	86	-2.36694500011981
cluster3895	32.67492123	0.02418573	79	-3.04296099998919
cluster1690	2.440701	0.0029265	0	1.40333099999043
cluster4946	8.961361249	0.010835987	80	-1.79559200001313
cluster4920	0.923377884	0.000690118	0	-1.51896500001476
cluster683	51.316843885	0.034463965	88	-3.20115100002113
cluster2763	9.455309556	0.004561172	70	-1.53151599988814
cluster3854	12.342531063	0.005902693	77	1.09089099995799
cluster5482	9.312497337	0.004378231	79	-1.76510999987113
cluster4317	0.227833515	0.000183885	0	-3.05418799997096
cluster452	10.163996136	0.010654084	0	-0.334469999989778
cluster804	10.0206882	0.00618561	76	-3.07745199997771
cluster2301	17.57923986	0.012878564	86	-4.76539400001275
cluster2994	20.207684559	0.011475119	86	-2.49608800000169
cluster5584	4.40415915	0.003090638	0	-0.830863999939538
cluster1853	24.242762994	0.023355263	87	0.222311999995327
cluster1104	22.935406131	0.021060979	85	-2.49443100001827
cluster3467	67.508831869	0.047441203	97	-7.455877999937
cluster4395	10.723715268	0.005210746	83	-3.42404100009298
cluster2848	22.26107001	0.01102579	90	-4.16311900018081
cluster4965	24.668781456	0.008367972	83	-7.61568899999111
cluster2407	17.80617816	0.011094192	81	-6.20665599985296
cluster2388	38.817323451	0.042146931	94	-2.65747600000577
cluster5606	11.068418013	0.005033387	78	-0.394730999811145
cluster3528	6.853906808	0.003948103	75	-0.587407000086387
cluster1631	12.086703864	0.007143442	78	-1.79398899994885
cluster2307	0.002121	1.00E-06	0	0.144982999829153
cluster2265	18.44393622	0.005827468	82	-3.87889500012534
cluster4574	3.779530704	0.002635656	67	-1.25823499995386
cluster4825	24.927514128	0.006994252	84	-3.6865110002218
cluster2206	19.39705326	0.01752218	87	-3.53345099998205
cluster4744	3.596672932	0.001872292	0	-2.33283499974459
cluster2587	15.23129469	0.01059937	84	-3.3734919999788
cluster2027	52.739887032	0.030878154	82	-2.75152000005255
cluster4900	12.910160115	0.009892843	81	-4.77384099996561
cluster3013	10.97184998	0.00644266	65	-0.170328999891353
cluster3928	0.001032	1.00E-06	0	-0.779344000030505
cluster4185	9.459935156	0.004145458	61	-1.35447500006376
cluster2584	11.101446417	0.004137699	65	0.751195999979245
cluster1200	35.302218211	0.014715389	93	-8.37376200014114
cluster5401	15.85142517	0.01203601	82	-2.50732699998389
cluster1550	12.951278226	0.009165802	88	-3.24941200001467
cluster5021	5.53015404	0.001814355	0	-2.77212500013047
cluster4286	9.54422469	0.004382105	77	-2.29684600028122
cluster5302	34.253939727	0.005049969	87	-9.71166600040306
cluster4007	4.85737242	0.004260853	75	-0.648536999985481
cluster641	4.814214012	0.003542468	72	-2.27848499993161
cluster5487	16.027144461	0.010413999	85	-0.879293000052712
cluster2085	22.685836803	0.014458787	94	-7.18876200002342
cluster3418	47.048282372	0.050535212	95	-7.13076799998453
cluster3333	13.138424418	0.008520379	76	-3.88156400004482
cluster1159	39.129174084	0.024875508	88	-1.03928600003201
cluster2091	23.271923526	0.019839662	89	-5.69252800000322
cluster3366	35.838461736	0.012548481	81	-3.1128460001346
cluster1395	24.270528852	0.014218236	87	-2.43947600012871
cluster754	11.79154284	0.008932987	81	-3.46926599997641
cluster1934	12.972166793	0.009775559	70	1.56590099999994
cluster3890	45.641603904	0.018285899	95	-4.56062099993323
cluster4263	65.939118696	0.058769268	97	-9.58834900007241
cluster1093	4.6952802	0.002608489	62	-1.89536399994358
cluster3402	15.52422355	0.00621715	83	-4.84172300005775
cluster4913	27.733225683	0.021154253	92	-5.73849299989706
cluster3878	9.516268788	0.005191636	77	-2.95967699997709
cluster4957	69.215113572	0.036583041	95	-7.89022399996975
cluster3680	16.316604227	0.006597899	49	-4.38188300027468
cluster5078	0.002223	1.00E-06	0	-1.60011600025246
cluster4042	43.090663	0.015669332	94	-6.84988100036026
cluster4842	19.868594833	0.011143351	86	-7.64999399999033
cluster2539	11.589154922	0.014595913	72	1.56439500000852
cluster4740	7.034498904	0.007148881	73	-1.60403899997254
cluster1957	3.66429741	0.00214663	74	-0.00887399989187543
cluster2046	44.53696545	0.014483566	91	-5.79564299985941
cluster4235	3.73187022	0.00147914	72	-0.514228000040021
cluster4784	3.720634299	0.002655699	64	-1.3346910000073
cluster981	13.549533204	0.008997034	83	-3.17391000010684
cluster3213	12.748185216	0.022132266	82	-1.51604699998734
cluster5292	20.738330184	0.014391624	88	-1.95502100009253
cluster1814	26.870385675	0.018856411	93	-4.57737899996027
cluster492	15.412827892	0.009467339	88	-7.29774300005192
cluster4321	11.577681516	0.007601892	79	-2.42514599988317
cluster1889	20.056997249	0.011520389	78	-1.91649599999982
cluster2289	35.613622828	0.014171756	92	-3.33189699983268
cluster1197	24.925125966	0.011768237	87	-6.84798599990427
cluster2306	21.054057092	0.017872714	84	-0.748543000037898
cluster3444	12.082348425	0.008478841	76	-1.34206600005018
cluster4488	53.621126784	0.041120496	82	0.449339000009786
cluster2980	16.785885312	0.019428108	87	-5.83395499997823
cluster986	24.926214284	0.016695388	88	-2.2851000000428
cluster1885	25.998831678	0.018798866	89	-9.81617100006952
cluster5071	51.510100535	0.020579345	87	-3.18787899995914
cluster2217	36.753253053	0.013311573	94	-5.79181400001471
cluster978	22.082530988	0.015063118	65	-1.08038299998771
cluster2898	7.849649968	0.004977584	66	0.205285000194635
cluster5110	7.375492485	0.004351323	69	-2.15766299998177
cluster3811	20.51731188	0.007306735	75	-5.88012300008631
cluster3891	7.307985336	0.004544767	66	-2.47880099981012
cluster5015	15.19419525	0.01426685	80	-3.95560699999987
cluster2548	1.95520643	0.00143029	0	-6.0958639999717
cluster4149	17.124418252	0.009424556	75	-5.65006000012363
cluster3950	62.548171338	0.117131407	96	-4.24202300000161
cluster4394	49.043556746	0.031579882	81	-0.0371020000366116
cluster4585	21.778509078	0.010460379	78	-3.57886700006202
cluster3018	9.096515244	0.003812454	78	-0.545467000316421
cluster178	0.00078	1.00E-06	0	0.888898000021072
cluster1576	11.589157572	0.006789196	76	-4.69233600010011
cluster4404	26.226729792	0.016229412	88	-1.22222800004965
cluster3485	6.218995568	0.004342874	55	0.427258999974583
cluster3445	57.5539658	0.033855274	94	-4.68429200001992
cluster1391	89.092986261	0.017472639	96	-8.83405999955357
cluster2096	23.733614448	0.012309966	88	-6.57568199994421
cluster3365	37.426283388	0.026656897	95	-4.90257399996335
cluster1095	21.254521608	0.015536931	83	-1.30588599996736
cluster3767	13.466357022	0.012973369	86	-2.5682510000097
cluster4385	28.329891594	0.013079359	91	-4.12655099989934
cluster2783	10.107528942	0.014156203	82	-1.9973500000051
cluster1054	31.070829786	0.010710386	80	-6.34132999994836
cluster2315	21.437273802	0.024725806	90	-3.82717400003639
cluster4760	22.692564353	0.009652303	83	-1.10566499998822
cluster1102	23.990661684	0.012534306	88	-2.17584399998486
cluster2171	14.514378432	0.008926432	77	-0.73231500007023
cluster5087	10.884649969	0.009868223	87	-2.89858599994568
cluster2826	14.75633142	0.01165587	42	0.314645999952518
cluster1800	21.715910874	0.030035838	90	-2.0585259999898
cluster1953	18.0975584	0.005655487	79	-7.20382100029747
cluster2025	7.09508748	0.008017048	83	-2.31289200003357
cluster1649	8.64002742	0.005917827	73	-0.709460000127365
cluster4546	19.18493505	0.01411695	85	-2.41327199999432
cluster3694	23.226652512	0.007844192	86	-2.99904200041055
cluster662	16.499581464	0.009717068	88	-3.66012400002364
cluster762	9.198271872	0.008331768	79	-0.437930999984928
cluster2105	1.578079716	0.001100474	0	0.52179799998521
cluster2002	28.760681614	0.013383286	93	-8.86335799983499
cluster3835	0.0008	1.00E-06	0	-0.607214000044223
cluster3731	11.057055351	0.007506487	79	-0.350840999975844
cluster4178	3.824314656	0.005566688	70	-1.27314799999203
cluster2028	27.094003338	0.016786867	89	-4.199793999951
cluster368	9.626383208	0.004686652	75	-4.54128000009041
cluster3387	1.446695546	0.001232279	0	-0.276526999953603
cluster2203	65.942446094	0.031296842	88	-1.76414200008367
cluster2259	21.5246824	0.016557448	87	-5.06697499997608
cluster3408	30.63734595	0.020506925	78	-5.3191300001854
cluster2591	6.837471732	0.009457084	84	-0.890612000004694
cluster4839	19.709142024	0.022971028	72	-1.08960099999786
cluster3190	15.27663306	0.012270388	71	-2.01967199993487
cluster3918	21.23911143	0.012449655	87	-3.48124099990309
cluster992	24.88409613	0.019289997	88	-6.08864499994525
cluster3837	10.531942152	0.006314114	68	-0.745798000054492
cluster1673	11.355444804	0.004145836	72	-0.0813710002767039
cluster4018	14.595843114	0.030032599	89	-0.406865000007201
cluster5425	36.265892622	0.022303747	91	-8.27142100014316
cluster3646	9.709051612	0.008802404	81	-2.67243500000041
cluster2128	48.541493328	0.023644176	93	-1.0115029999688
cluster2597	10.086661293	0.004279449	70	-0.549403000057282
cluster747	22.337667651	0.017196049	89	-4.42238300001191
cluster2223	30.608271452	0.027015244	93	-4.13213500002985
cluster2264	11.303893104	0.004806077	75	-4.01595600011751
cluster1813	34.40485925	0.01340275	91	-2.64456299986341
cluster1311	6.107651094	0.004359494	49	-2.31402300001173
cluster2235	11.662046802	0.005733553	80	-1.00696599990988
cluster3309	6.31971828	0.009159012	66	-0.881722000010086
cluster902	11.582941956	0.008835196	77	1.97862600001372
cluster4021	19.54772208	0.014012704	85	-5.02316600018457
cluster3790	40.406069336	0.032119292	88	-0.650634999965405
cluster4148	17.407600234	0.012380939	82	-3.28237000003355
cluster2663	21.34596788	0.01738271	90	-5.88912200001778
cluster599	2.70481248	0.00101532	75	-0.426893000232667
cluster3187	60.132157589	0.061172083	93	-4.32428900000377
cluster4566	18.06887412	0.012167592	85	-5.03515200000038
cluster3797	44.829633576	0.033158013	46	-3.84182700000747
cluster2781	9.37044108	0.00676078	77	-0.811727000007522
cluster4500	11.566726577	0.007594699	82	-2.18914399993992
cluster2759	1.055607156	0.000870963	0	-0.175269999934244
cluster1406	21.152024868	0.015239211	85	-0.625759999995353
cluster3522	53.441960088	0.007541908	65	1.60552299972187
cluster4287	23.909609044	0.033115802	81	-4.81351800000812
cluster4381	71.247861048	0.032622647	89	-2.772305000095
cluster2541	52.707445899	0.040575401	93	-4.50194599997667
cluster4882	0.518709984	0.000415633	0	-0.734325999973407
cluster3211	29.786223616	0.029088109	79	0.169911000030879
cluster5521	42.90213865	0.01213639	93	-4.29655000019557
cluster2968	14.793408486	0.009446621	78	-2.40359199996601
cluster1601	47.62034798	0.038778785	84	-0.241384999948423
cluster3921	16.334070249	0.005713211	82	-2.84021599984408
cluster3430	15.59359944	0.013678596	90	-3.41205300003276
cluster4275	24.83956692	0.011342268	90	-7.82549599997583
cluster3274	13.7816721	0.00945245	73	-3.8618900000165
cluster3376	19.431675945	0.005009455	85	-0.0337870003932039
cluster958	8.56090361	0.01040207	78	-0.560198999989552
cluster1863	44.695619584	0.060727744	89	-3.2439800000011
cluster2739	22.088173484	0.012752987	71	-1.53143699999418
cluster2623	6.67094076	0.00425986	69	0.0942970000432979
cluster4517	0.001263	1.00E-06	0	-2.65971999999965
cluster2787	0.002055	1.00E-06	0	4.45460199996342
cluster1128	14.925847608	0.009494814	76	-1.86411799989583
cluster2818	13.071787452	0.013448341	79	-1.84589800000595
cluster4350	12.669023472	0.012643736	81	-3.42259100001775
cluster782	36.459030585	0.020965515	92	-1.91203400003724
cluster2291	5.049978051	0.001646553	61	-5.23476800006392
cluster5527	12.72231558	0.008619455	81	-2.7722200000444
cluster3043	7.82558484	0.00774044	76	-0.929580999934842
cluster2656	28.120607984	0.027515272	81	-2.7512319999696
cluster4796	49.238305632	0.029625936	88	-2.2756569999201
cluster3786	16.154878736	0.011904848	80	-3.35733900005107
cluster1420	5.58887212	0.002336485	67	-0.0330999997404433
cluster2834	32.746188636	0.018563599	91	-5.29516299976603
cluster1847	6.527878116	0.006674722	71	-3.90145200002735
cluster3944	6.75192768	0.00419896	59	-0.470862999940437
cluster3776	16.56130446	0.027060955	88	-1.63524099999586
cluster3906	38.7463512	0.016144313	93	-12.8623669997633
cluster3160	24.711737232	0.022182888	86	-5.5572079999929
cluster4852	10.714170551	0.008578199	81	-1.19564499992612
cluster5387	19.404113382	0.015510882	89	0.472519999942051
cluster3969	11.342268784	0.004818296	69	-2.57666899997275
cluster3781	14.51545095	0.006931925	65	-3.13523100002567
cluster3419	13.993783475	0.009298195	54	-4.46741099996507
cluster5079	23.1529749	0.018159196	91	-3.29931700000088
cluster3980	14.141291212	0.009024436	77	-1.94856299993626
cluster1593	11.400989268	0.009922532	78	-1.61942899996848
cluster3770	20.854473549	0.010912859	87	-6.19953299999725
cluster3036	16.128584325	0.010240371	73	-2.5722289999303
cluster1468	0.003237	1.00E-06	0	-1.28476000000592
cluster5471	25.181242911	0.009578259	83	-3.86476200008838
cluster4330	13.327884122	0.015828841	34	-1.64311899998938
cluster1931	3.260059056	0.004509072	69	2.90809100000115
cluster4265	30.536956171	0.016269023	92	-8.46014500009733
cluster3989	111.893430288	0.064159077	97	-7.91939699995419
cluster4487	0.313997625	0.000279109	0	-2.71234299997377
cluster2820	16.68066363	0.01754013	84	-4.17198299999382
cluster899	60.423294918	0.086442482	85	-0.0827680000038526
cluster3924	21.3930282	0.01071795	87	-5.54284099993492
cluster4304	65.088930522	0.034825538	91	-6.75615100014693
cluster3173	25.493503918	0.011683549	91	-4.93730700007654
cluster3130	45.193621	0.032868088	97	-4.84338400006527
cluster3236	8.039142495	0.003353835	64	-3.00110600007247
cluster2886	8.618071911	0.005643793	48	-0.607741000032547
cluster4184	57.415400625	0.042435625	87	-7.63399000001664
cluster4251	25.842369846	0.015595878	83	-1.18563499995798
cluster2490	2.709346448	0.001752488	0	-0.168971000084639
cluster4011	18.270820365	0.021220465	88	-3.76865999998518
cluster2041	15.481320966	0.009885901	76	-1.03505799990853
cluster3955	5.532575625	0.007847625	73	-2.33564800001477
cluster5410	13.885743525	0.009569775	54	1.55612899998232
cluster3948	7.694668596	0.016336876	81	-2.33944400000655
cluster1826	9.02204082	0.003712774	72	-2.49933700007568
cluster2935	0.00072	1.00E-06	0	2.19904300000417
cluster1414	24.315565248	0.009753536	90	-5.66150800022297
cluster2443	0.002934	1.00E-06	0	0.536594000015612
cluster4981	0.760922316	0.000571263	0	-0.791571999985536
cluster2519	11.87456328	0.012907134	74	-0.519032000002881
cluster2947	5.80558296	0.007114685	46	-0.166495000019495
cluster2506	37.037938955	0.022191695	94	-11.3151569998736
cluster5378	15.457329	0.013739848	89	-6.37617300000511
cluster1097	16.59734604	0.00830698	79	-3.48114599993278
cluster2390	7.44510195	0.009770475	81	-1.72935499999767
cluster3035	37.194968948	0.021700682	91	-3.72825499993451
cluster3816	5.235114768	0.008389607	73	-1.04801799999177
cluster3836	43.419408648	0.057206072	85	-0.646444000000884
cluster1567	39.653624682	0.059539977	97	-4.06886199999644
cluster2538	96.053633985	0.051503289	95	-5.42057500006922
cluster2607	20.1376473	0.012022476	89	-2.9594680000373
cluster5327	230.632155016	0.016429132	98	-5.02432199701434
cluster4886	25.2421834	0.020605864	67	-2.21721299993806
cluster2819	9.005929947	0.007523751	69	-0.436006000002635
cluster3541	25.309881598	0.016750418	88	-2.10512200002995
cluster3285	90.337637728	0.055286192	96	-5.79397899988362
cluster2245	5.526505564	0.002244722	70	0.743124000320677
cluster4041	5.871029472	0.005559687	54	-1.0283880000261
cluster4830	25.822437612	0.012021619	92	-6.49002299986569
cluster1580	0.000923	1.00E-06	0	-0.748979000017243
cluster2821	10.101267351	0.006971199	71	-0.999403000012535
cluster4454	16.503820308	0.016979239	90	-3.90731399998458
cluster4384	47.148078948	0.055403148	98	-7.44601899998725
cluster4383	90.69612675	0.042184245	95	-5.57606700000906
cluster3307	9.994785516	0.004538958	30	-1.84005000005345
cluster1881	0.000825	1.00E-06	0	-0.36923199998273
cluster4368	97.318993842	0.039738258	92	-5.69973800002663
cluster3699	39.6970563	0.0183189	93	-6.72773499990035
cluster4481	28.96012737	0.016935747	89	-4.74544000003516
cluster2545	18.37782714	0.02277302	82	-0.935084000019742
cluster3039	23.006190958	0.011266499	85	-5.47154499996213
cluster3682	7.67880204	0.019689236	74	-1.126325000002
cluster3517	146.112800052	0.074509332	40	-1.02340099993307
cluster1671	11.902394637	0.019166497	86	-0.762994000001981
cluster5547	24.049280187	0.009509403	87	-3.23557300001994
cluster4038	12.166944405	0.010534151	81	-0.701113999974041
cluster1653	11.45168928	0.006627135	74	-2.43028000016056
cluster1349	16.814609508	0.009973078	81	-3.06270600004427
cluster637	74.214918289	0.066204209	88	-3.89826099997117
cluster3480	13.80000765	0.00643357	74	-2.80138899995472
cluster1338	22.726034838	0.013575887	79	-2.10196300004282
cluster686	0.000981	1.00E-06	0	-1.66180799998074
cluster583	1.64876976	0.001144979	0	-0.141637999986415
cluster4918	14.402778468	0.004859237	79	-6.90095200018914
cluster2855	19.029357662	0.019144223	77	0.0666910000400094
cluster2283	14.290607218	0.022121683	78	-1.52626299999019
cluster4776	0.3056823	0.00026466	0	-2.12229699996715
cluster3669	12.918856965	0.007787135	82	-4.15467299987904
cluster4433	17.677723392	0.007090944	59	-2.77202299994678
cluster2891	0.001158	1.00E-06	0	0.0890530000388026
cluster3730	109.570715254	0.101642593	94	-1.17865600002551
cluster4773	20.846886564	0.014416934	80	-3.85872600000584
cluster5382	49.873144482	0.024616557	97	-8.10929299988675
cluster4824	7.18753776	0.009040928	78	-0.663792999999714
cluster1277	30.795245562	0.028673413	94	-3.74675799995657
cluster1124	0.001164	1.00E-06	0	0.530972999978985
cluster4301	7.98781376	0.00300746	0	-4.21905900017737
cluster4563	19.842365718	0.010051857	83	-1.86902399993414
cluster2375	21.277036623	0.016926839	89	-3.56757299996752
cluster2044	36.355993992	0.026576019	92	-1.4945669999679
cluster3922	13.785012886	0.005538374	78	-1.12873000028412
cluster1630	7.99741354	0.006555257	72	1.65517800000453
cluster2927	11.722731972	0.003403813	78	-2.06694400011838
cluster1343	19.547785809	0.016579971	87	-3.67052500000409
cluster3864	43.671895144	0.016783972	92	-7.28159900012724
cluster2504	8.630370855	0.003892815	70	-5.55869099985284
cluster4467	37.876208216	0.009361396	58	-6.46661499998663
cluster1577	25.49193416	0.03363052	50	1.71549999999388
cluster1541	17.3593746	0.0080034	81	-6.26369000007617
cluster4338	3.09974385	0.002952137	0	-0.22446999998192
